source,date,compound_score,positive_score,neutral_score,negative_score,tweet
@nytimes,2018-06-22 15:25:07+00:00,0.0,0.0,1.0,0.0,"Iceland tries to keep the magic going after drawing Argentina, and Nigeria tries to turn things around after a dire… https://t.co/LY7w8EtU8M"
@nytimes,2018-06-22 15:10:04+00:00,0.7096,0.247,0.753,0.0,China has ambitious plans to compete head-to-head with the United States and other nations in the technology of tom… https://t.co/5BqvmZ3P63
@nytimes,2018-06-22 15:00:20+00:00,0.0,0.0,1.0,0.0,"Overnight, the jobs of consular officials from Central American countries in New York changed from processing passp… https://t.co/Bn1HdnMdtX"
@nytimes,2018-06-22 14:50:04+00:00,0.3182,0.133,0.867,0.0,"RT @nytopinion: For a World Cup family adventure, we tore it up in Iceland, says @gwenoxenham https://t.co/XkviAqCFKQ"
@nytimes,2018-06-22 14:45:54+00:00,0.5574,0.184,0.816,0.0,"Breaking News: The Supreme Court issued a major privacy decision, saying the government generally needs a warrant f… https://t.co/0qCPCzh3fB"
@nytimes,2018-06-22 14:40:35+00:00,0.2732,0.33,0.493,0.177,Environmental advocates hope that DNA databases for trees can help prevent illegal logging https://t.co/dKRWO4AEzY
@nytimes,2018-06-22 14:30:19+00:00,0.4404,0.139,0.802,0.059,"Iceland's team is strong, disciplined and hard to rattle. It is also unusually close to its fans. ""Everyone in the… https://t.co/B7V1pO3wVg"
@nytimes,2018-06-22 14:20:04+00:00,-0.2023,0.064,0.833,0.103,"""We might have underestimated the number of primate extinctions caused by humans in the past."" Researchers have ide… https://t.co/YjbqB6dLxH"
@nytimes,2018-06-22 14:10:02+00:00,-0.25,0.0,0.875,0.125,"Benetton used photos of real migrants in an ad campaign, drawing howls of protest https://t.co/mdI1GV0daS"
@nytimes,2018-06-22 13:59:03+00:00,0.0,0.0,1.0,0.0,Coutinho and Neymar both scored in stoppage time to give Brazil a 2-0 lead over Costa Rica https://t.co/kdYFUSjI97
@nytimes,2018-06-22 13:44:04+00:00,0.0,0.0,1.0,0.0,"A restrictive guardianship system means that Saudi women remain dependents of male relatives — a father, husband, b… https://t.co/bdYBShz5X9"
@nytimes,2018-06-22 13:16:05+00:00,0.0,0.0,1.0,0.0,President Trump said that North Korea had already begun to denuclearize. A fact check: https://t.co/WNP7FR8DoU
@nytimes,2018-06-22 13:00:08+00:00,0.0,0.0,1.0,0.0,Morning Briefing: Here's what you need to know to start your day https://t.co/1MXRlsWdZ8 https://t.co/KRYQfBIjAg
@nytimes,2018-06-22 12:45:04+00:00,0.8225,0.296,0.658,0.046,The largest United States banks could soon be free to pay out as much as $90 billion in spare profits to their shar… https://t.co/NjmVuq6Wfk
@nytimes,2018-06-22 12:30:07+00:00,0.0,0.0,1.0,0.0,City officials first learned that migrant children were being sent to New York after a relative of a Honduran child… https://t.co/OW9wHiNfxo
@nytimes,2018-06-22 12:16:05+00:00,0.0,0.0,1.0,0.0,Brazil vs. Costa Rica: Live updates https://t.co/n3dtarT1jR
@nytimes,2018-06-22 12:00:08+00:00,-0.6369,0.104,0.607,0.289,RT @nytimesworld: The Trump tariffs are doing a good job at hurting European companies. The only problem is what's hurting: their operation…
@nytimes,2018-06-22 11:45:07+00:00,-0.34,0.098,0.748,0.154,"""I feel like I'm going to die. I feel powerless."" A woman from Guatemala said she had not seen her 8-year-old daugh… https://t.co/jOuoH5iuH6"
@nytimes,2018-06-22 11:29:01+00:00,0.34,0.118,0.882,0.0,"President Trump is sending his national security adviser, John Bolton, to Moscow next week to discuss a possible me… https://t.co/S0OmISXz7H"
@nytimes,2018-06-22 11:14:06+00:00,0.0,0.0,1.0,0.0,"As a ""complete goalkeeper,"" Brazil's Alisson Becker is rewriting stereotypes about goalkeepers from his country https://t.co/07iSAt7f3U"
@nytimes,2018-06-22 11:00:03+00:00,0.0,0.0,1.0,0.0,"The 2018 World Cup is now underway in Russia. How it ended up there involves some names you might recognize: Comey,… https://t.co/Iyc31rwPU9"
@nytimes,2018-06-22 10:44:04+00:00,-0.5859,0.11,0.63,0.26,"Another diplomat working at the United States Embassy in Havana has been sickened by a mysterious attack, the State… https://t.co/6UIQcxkTo7"
@nytimes,2018-06-22 10:32:03+00:00,0.0,0.0,1.0,0.0,President Trump unveiled a plan on Thursday to overhaul the federal government that could have a profound effect on… https://t.co/omL8UMtOOa
@nytimes,2018-06-22 10:10:07+00:00,0.0,0.0,1.0,0.0,Morning Briefing: Here's what you need to know to start your day https://t.co/j3StpihzKM https://t.co/qtKw6Qicvd
@nytimes,2018-06-22 10:00:10+00:00,-0.7269,0.0,0.757,0.243,Women took to the streets in several Spanish cities after five men who were found guilty of sexually assaulting a w… https://t.co/MkkD55pc2G
@nytimes,2018-06-22 09:45:10+00:00,-0.3182,0.0,0.892,0.108,Argentina put in a shambolic display against Croatia in a 3-0 loss that left it on the verge of early elimination https://t.co/cwONV6dDYO
@nytimes,2018-06-22 09:30:15+00:00,-0.3182,0.0,0.881,0.119,"The European Union fought back against the Trump administration’s tariffs, slapping penalties on an array of Americ… https://t.co/MF5pMz11iE"
@nytimes,2018-06-22 09:15:05+00:00,0.4215,0.128,0.872,0.0,"The United States is preparing to shelter as many as 20,000 migrant children on four American military bases, a Pen… https://t.co/IMTBkqJapy"
@nytimes,2018-06-22 09:00:06+00:00,-0.3836,0.117,0.668,0.214,"""If you have never watched 'The Great British Baking Show,' there really is no better time to start than now"" https://t.co/Oy2fTVjn6Z"
@nytimes,2018-06-22 08:45:02+00:00,-0.6764,0.058,0.738,0.204,RT @nytimesworld: Mexican fans' chant of a gay slur at the World Cup has resulted in another fine for the team and more threats of dire con…
@nytimes,2018-06-22 08:30:01+00:00,0.0,0.0,1.0,0.0,"Melania Trump's spokeswoman said it was ""just a jacket"" — nothing to see here https://t.co/WNkoYhpGOQ"
@nytimes,2018-06-22 08:15:05+00:00,0.0,0.0,1.0,0.0,RT @nytimesworld: The Eritrean leader noted “positive signals” in recent days from Ethiopia and said the delegation would “gauge current de…
@nytimes,2018-06-22 08:02:05+00:00,0.0,0.0,1.0,0.0,"Amrita Sher-Gil, a pioneer of modern Indian art, used her paintbrush to depict the daily lives of Indian women in t… https://t.co/Atmxk881vj"
@nytimes,2018-06-22 07:47:07+00:00,0.5267,0.188,0.812,0.0,"It was like a scene straight out of an action movie.

A man in the busy shopping district of Manchester, England, c… https://t.co/DUWxD7caVV"
@nytimes,2018-06-22 07:32:00+00:00,-0.3252,0.0,0.794,0.206,This summery recipe from Jacques Pépin couldn't be easier https://t.co/vIqBtEhisX
@nytimes,2018-06-22 07:18:01+00:00,0.4404,0.244,0.756,0.0,RT @NYTScience: Why elephants can smell better than you https://t.co/lVFoSMARAx
@nytimes,2018-06-22 07:02:06+00:00,0.6249,0.313,0.687,0.0,Zanzibar is known for its joyous Eid al-Fitr celebration https://t.co/LLlJpR4NeL
@nytimes,2018-06-22 06:39:33+00:00,-0.6705,0.0,0.667,0.333,"Unneeded Drugs Killed Hundreds at U.K. Hospital, Inquiry Finds https://t.co/x0CgBIPjAj"
@nytimes,2018-06-22 06:32:01+00:00,0.0,0.0,1.0,0.0,"RT @nytgraphics: Migrants are on the rise around the world, and myths about them are shaping attitudes. 1/6 https://t.co/kmyV3oi7Yp https:/…"
@nytimes,2018-06-22 06:06:04+00:00,0.296,0.216,0.784,0.0,"Nina Simone's childhood home is now a National Treasure
https://t.co/Yira92SWfA"
@nytimes,2018-06-22 05:49:55+00:00,0.0,0.0,1.0,0.0,Why does every thrift store (and their clothes) smell the same? And how do I get rid of the smell? Science to the r… https://t.co/lciI5sypYl
@nytimes,2018-06-22 05:32:02+00:00,-0.8625,0.0,0.719,0.281,RT @NYTMetro: A New Jersey sixth grader was called “fat” and “jiggly” and was asked when she would kill herself during months of bullying t…
@nytimes,2018-06-22 05:14:00+00:00,0.0,0.0,1.0,0.0,"ABC is planning a “Roseanne” spinoff without Roseanne Barr, less than a month after canceling the revival because o… https://t.co/fxkFBnocLg"
@nytimes,2018-06-22 04:56:37+00:00,0.2263,0.095,0.905,0.0,"There is compelling evidence for the idea that viruses might be involved in Alzheimer’s, particularly 2 types of he… https://t.co/KwVG3mHGdO"
@nytimes,2018-06-22 04:39:47+00:00,0.4215,0.128,0.872,0.0,Koko's tenderness and aptitude for sign language touched the lives of millions. She met Robin Williams in 2001 and… https://t.co/wPZwpz1kgz
@nytimes,2018-06-22 04:23:06+00:00,-0.3612,0.0,0.884,0.116,RT @nytopinion: A U.S. government film from 1943 justifying the detention of Japanese-Americans in internment camps has new relevance in li…
@nytimes,2018-06-22 04:08:02+00:00,-0.765,0.0,0.663,0.337,"Greece Prepares to Stagger Back From Debt Crisis, the End of Bailouts in Sight https://t.co/sbiEERRG8W"
@nytimes,2018-06-22 04:02:04+00:00,0.0,0.0,1.0,0.0,Remains of an extinct gibbon were found in the tomb of an ancient Chinese noblewoman. Researchers believe it was an… https://t.co/MtNEEoPwdv
@nytimes,2018-06-22 03:47:05+00:00,0.4404,0.132,0.868,0.0,"36 Hours in Seville: Take a tapas tour, learn the basics of flamenco, or relax in thermal baths inside a Mudéjar-st… https://t.co/pul0spS0ZX"
@nytimes,2018-06-22 03:32:07+00:00,-0.2023,0.115,0.738,0.148,"Amrita Sher-Gil, often called the ""Indian Frida Kahlo,"" was 28 when she died and was just gaining widespread popula… https://t.co/FJH7Xn5U4y"
@nytimes,2018-06-22 03:19:50+00:00,-0.7717,0.0,0.573,0.427,Newly Discovered ‘Limb Pit’ Reveals Civil War Surgeons’ Bitter Choices https://t.co/oUIRuYdCiY
@nytimes,2018-06-22 03:17:03+00:00,-0.2263,0.0,0.913,0.087,"RT @jackhealyNYT: Thousands of miles from her daughter. Unable to visit. Limited to two calls a week. Reunion in a month, maybe. 

https://…"
@nytimes,2018-06-22 03:05:20+00:00,-0.25,0.0,0.846,0.154,"16 and Alone, Inside a Center for Separated Children in New York https://t.co/3Hb75v1mEM"
@nytimes,2018-06-22 03:02:02+00:00,-0.4391,0.0,0.855,0.145,A large die-off of bald eagles in Maryland in 2016 was caused by a highly restricted and toxic pesticide https://t.co/L5BATiR3yR
@nytimes,2018-06-22 02:47:01+00:00,0.4939,0.167,0.833,0.0,"A lifelong friend to other animals, Koko displayed an endearing gentleness toward cats. Her relationship with a kit… https://t.co/yOsbFY5HJl"
@nytimes,2018-06-22 02:32:04+00:00,-0.8555,0.0,0.682,0.318,Parents of a New Jersey sixth grader who killed herself last year after months of bullying sued school officials th… https://t.co/2GAlCggaDm
